ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	1.15658996490127	1
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	-Inf	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	0.683433271213796	0
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	1.80173178381446	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.87995436428039	1
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	1.47166025244116	1
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.35147253702651	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	1.56492661708758	1
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.72825434946857	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	3.00662457769265	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	2.20846244154829	1
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	1.95310608540492	1
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	0.992148770002477	1
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	1.11189453675852	1
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	2.02147073374164	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.31581209006502	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	1.93734002835819	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	3.73944704770409	1
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	1.72947130634765	1
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.21837265755519	1
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	1.04546337071575	1
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	1.50063119483598	1
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	2.03163825052603	1
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	2.08171697422643	1
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	1.52238788208324	1
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	2.26454576807067	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	1.64870571927128	1
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	1.82928480153851	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	2.25355099651568	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	1.21022162894054	1
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.26636102281742	1
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.24509931302411	1
YAR018C	2.63848925695464	NA	-3.3	NA	NA	NA	NA	1.34918556073816	1
YAR019C	2.98855895687862	0	-2	-10.3	34	0.382352941176471	20.6	1.41620098651107	1
YAR023C	2.25285303097989	NA	-2.2	NA	NA	NA	57	1.42355488066026	1
YAR027W	2.37106786227174	NA	0	NA	NA	NA	NA	1.52839090636986	1
YAR028W	2.36921585741014	NA	-4.5	NA	NA	NA	32.4	1.91202819757345	1
YAR029W	1.86923171973098	NA	0	NA	NA	NA	NA	-0.201417314447421	0
YAR035W	2.83695673705955	NA	0	NA	NA	NA	NA	3.10187146477362	1
YAR042W	3.07481644064517	NA	0	NA	NA	NA	NA	1.38865398445581	1
YBL001C	2.01703333929878	0	-2.1	-9.2	62	0.403225806451613	20.2	2.58560062779359	1
YBL002W	2.11727129565576	0	0	-2.8	24	0.333333333333333	24.7	2.4754888240466	1
YBL004W	3.39672227850377	NA	-0.4	NA	NA	NA	22.5	0.511750329911175	1
YBL005W	2.98944981766669	NA	-3	NA	NA	NA	41.1	1.00964689847951	1
YBL006C	2.25527250510331	NA	-2.2	NA	NA	NA	30.8	1.68501604909222	1
YBL007C	3.0948203803548	0	-1.4	-11.9	50	0.42	28.5	1.84966681380159	1
YBL008W	2.92427928606188	NA	-4.6	NA	NA	NA	26.1	1.10877577526326	1
YBL008W-A	1.89762709129044	NA	-3.3	NA	NA	NA	NA	1.50766345267575	0
YBL009W	2.82994669594164	1	-2.2	-10.5	38	0.394736842105263	32.1	2.24163700307641	1
YBL010C	2.44715803134222	0	-1.4	-14.4	3	0.666666666666667	20.7	2.32633709538206	1
YBL011W	2.88024177589548	1	-1.9	-9.7	102	0.343137254901961	19.2	0.658746895798302	0
YBL013W	2.60314437262018	0	-0.1	-3.5	67	0.388059701492537	4.7	1.12197225285887	1
YBL014C	2.95133751879592	NA	-2.4	NA	NA	NA	NA	-0.249086595983392	0
YBL015W	2.72098574415374	0	0	-4.3	93	0.354838709677419	21.5	3.36474818708796	1
YBL016W	2.54777470538782	NA	0	NA	NA	NA	NA	1.31532484180243	1
YBL017C	3.19838213000829	NA	-1.2	NA	NA	NA	NA	1.46795997964488	1
YBL018C	2.12385164096709	1	-0.1	-9.6	34	0.382352941176471	27.9	1.18296523991142	0
YBL019W	2.7160033436348	0	-2.4	-13.3	33	0.393939393939394	35.3	1.0085969465945	1
YBL020W	2.75891189239797	0	-1.5	-9.5	56	0.392857142857143	40.4	0.929170544185915	1
YBL021C	2.15836249209525	0	-1.7	-7.1	48	0.395833333333333	32.1	1.92117241361966	1
YBL022C	3.0542299098634	0	-1.3	-11.9	120	0.358333333333333	19.7	2.06523068381635	1
YBL023C	2.93851972517649	NA	0	NA	NA	NA	NA	1.46246318483371	1
YBL024W	2.83505610172012	NA	-1.6	NA	NA	NA	28.7	1.54196264690773	1
YBL025W	2.16136800223497	0	0	-5.1	49	0.408163265306122	NA	1.52053770458421	1
YBL026W	1.97772360528885	NA	-1.7	NA	NA	NA	30.5	2.29469408722169	1
YBL028C	2.02530586526477	0	-1.4	-6.9	28	0.392857142857143	30	1.74648501696089	1
YBL029C-A	1.9731278535997	1	0	-7.6	118	0.355932203389831	24.3	2.5916827115148	1
YBL029W	2.57518784492766	NA	0	NA	NA	NA	6.1	1.87042719927041	1
YBL030C	2.50242711998443	0	-0.7	-3.9	141	0.354609929078014	23.3	3.2105107774161	1
YBL031W	2.52891670027765	0	0	-9.8	31	0.419354838709677	37.4	1.01238993561164	1
YBL032W	2.58092497567562	NA	0	NA	NA	NA	21.4	1.90855959373587	1
YBL033C	2.53781909507327	0	0	-1.5	29	0.379310344827586	27.6	2.26330156613068	1
YBL034C	3.17983892802319	NA	-6.4	NA	NA	NA	NA	1.36312418091224	1
YBL035C	2.8481891169914	NA	-1.6	NA	NA	NA	29.1	1.8311809767461	1
YBL036C	2.40993312333129	0	-2.4	-6.2	17	0.294117647058824	32.9	1.70441470606565	1
YBL037W	3.01072386539177	NA	-0.6	NA	NA	NA	21.1	1.03055763926316	1
YBL038W	2.3654879848909	0	-1.6	-10.2	75	0.373333333333333	25.9	1.99790249162662	1
YBL039C	2.76267856372744	NA	0	NA	NA	NA	27.6	1.32344971790334	1
YBL039W-B	1.77085201164214	0	-0.5	-11.4	73	0.383561643835616	44.2	1.84560868094759	1
YBL040C	2.34044411484012	0	-2.1	-7.4	29	0.379310344827586	24	1.9495799944634	1
YBL041W	2.38201704257487	0	-0.4	-8	32	0.40625	33.5	2.63722816702493	1
YBL042C	2.8055008581584	0	-1.6	-6.4	57	0.385964912280702	23.7	1.10071523190242	1
YBL043W	2.40993312333129	NA	-3	NA	NA	NA	NA	2.76890350833894	1
YBL044W	2.08635983067475	NA	-3.9	NA	NA	NA	NA	-0.385941741039965	0
YBL045C	2.65991620006985	0	0	-8	98	0.357142857142857	24.5	2.72470056216923	1
YBL046W	2.64443858946784	0	-1.3	-8.5	9	0.555555555555556	23.6	1.43194078619855	1
YBL047C	3.14019367857863	NA	0	NA	NA	NA	NA	1.93716739569977	1
YBL049W	2.13987908640124	0	-2.1	-6.2	206	0.378640776699029	27.3	2.54389982145919	1
YBL050W	2.46538285144842	0	-1.4	-7.2	68	0.382352941176471	29.8	2.49184988463071	1
YBL051C	2.82477646247555	0	-0.3	-8.6	64	0.40625	26	1.76688826245532	1
YBL052C	2.91960102378411	NA	-1.4	NA	NA	NA	30.1	0.702866492802769	1
YBL054W	2.72015930340596	NA	-0.4	NA	NA	NA	NA	1.25782667117943	1
YBL055C	2.62117628177504	NA	0	NA	NA	NA	1.3	1.03695209056695	1
YBL056W	2.67024585307412	NA	0	NA	NA	NA	0.3	2.15730284700864	1
YBL057C	2.31806333496276	NA	-2.1	NA	NA	NA	NA	1.91099672545633	1
YBL058W	2.62634036737504	0	0	-9.3	42	0.380952380952381	29.5	2.02724995115985	1
YBL059C-A	2.03742649794062	NA	0	NA	NA	NA	NA	1.98518984281972	1
YBL059W	2.28555730900777	NA	-2.4	NA	NA	NA	26.9	1.78085391859215	1
YBL060W	2.83695673705955	NA	-0.2	NA	NA	NA	36.9	1.13397263800498	1
YBL061C	2.84260923961056	0	0	-8.6	101	0.346534653465347	23.4	1.44845100517984	1
YBL063W	3.04571405894087	0	-1.4	-10.5	18	0.277777777777778	27.6	1.1494537950724	1
YBL064C	2.41664050733828	0	-0.3	-8.8	13	0.384615384615385	26.8	2.81629727123717	1
YBL066C	3.05994188806195	1	-3.4	-11.6	68	0.382352941176471	26.6	1.10480203691068	1
YBL067C	2.8733206018154	0	-3.2	-8.9	268	0.369402985074627	34.8	0.930031351733853	1
YBL068W	2.51321760006794	NA	-1.5	NA	NA	NA	30.1	1.37649451239258	1
YBL069W	2.63245729218472	NA	-1.8	NA	NA	NA	34.1	1.26838818455977	1
YBL071C-B	1.50514997831991	NA	-1.6	NA	NA	NA	NA	0.369828729466322	0
YBL071W-A	1.91381385238372	0	-0.2	-4.6	44	0.363636363636364	37	1.85176498996724	1
YBL074C	2.55022835305509	0	-2.8	-9.2	15	0.333333333333333	NA	0.464630323155428	0
YBL075C	2.81224469680037	NA	-0.2	NA	NA	NA	43.1	2.49708443467668	1
YBL076C	3.03019478535675	0	-1.1	-9.3	18	0.277777777777778	21	2.16161517825058	1
YBL078C	2.06818586174616	NA	0	NA	NA	NA	6.5	3.40743403935591	1
YBL079W	3.17666993266815	0	-0.3	-9.7	95	0.357894736842105	25.8	1.18416228340494	1
YBL080C	2.73319726510657	0	-1.2	-12	17	0.294117647058824	30.3	0.742049408447352	0
YBL082C	2.66086547800387	NA	0	NA	NA	NA	33	1.33491410538925	1
YBL085W	2.9912260756925	0	0	-4.3	209	0.382775119617225	19.3	1.28768009946543	1
YBL086C	2.66838591669	NA	-2.2	NA	NA	NA	NA	1.76522994700288	1
YBL088C	3.4451369687133	NA	0	NA	NA	NA	42.1	0.435408754976049	1
YBL089W	2.66181268553726	NA	-1.7	NA	NA	NA	NA	1.40094691120605	1
YBL090W	2.24797326636181	0	0	-6.3	32	0.40625	32.2	1.81532843164709	1
YBL091C	2.62428209583567	0	-7.4	-8.6	32	0.40625	26.6	1.857611994802	1
YBL091C-A	2.24303804868629	0	0	-10.9	14	0.357142857142857	25	1.60702265326737	1
YBL092W	2.11394335230684	10	0	-5.6	366	0.407103825136612	19.4	2.93897644056855	1
YBL093C	2.34242268082221	0	0	-5.7	81	0.37037037037037	31.1	2.05213909394183	1
YBL095W	2.43136376415899	2	-2.3	-7.4	45	0.377777777777778	38.9	2.53342343350413	1
YBL097W	2.87737134586977	NA	-1.7	NA	NA	NA	NA	1.16141983119476	1
YBL098W	2.66275783168157	0	-4.2	-11.8	31	0.419354838709677	26.3	2.09317530753093	1
YBL099W	2.73639650227664	NA	0	NA	NA	NA	0.8	2.92041849627566	1
YBL101C	3.04805317311561	NA	-4.2	NA	NA	NA	NA	1.99424396069799	1
YBL102W	2.33243845991561	0	0	-13	107	0.327102803738318	26.5	2.13231838384845	1
YBL103C	2.68663626926229	NA	-3.7	NA	NA	NA	0	1.90478350574279	1
YBL104C	3.01619735351244	0	0	-10.8	26	0.384615384615385	23.7	0.903176830156097	1
YBL105C	3.06107532362979	NA	0	NA	NA	NA	NA	1.47687982341025	1
YBL106C	3.00432137378264	NA	0	NA	NA	NA	19.5	0.312802597153329	0
YBL107C	2.29225607135648	0	0	-7.9	1	1	32.7	2.02050766826148	1
YBR001C	2.89209460269048	NA	-1.8	NA	NA	NA	NA	1.74740472251594	1
YBR002C	2.45636603312904	0	0	-10.3	1	1	29.5	0.91851841755188	0
YBR003W	2.67486114073781	0	-6.9	-14.7	30	0.4	21.4	1.27295566982837	1
YBR004C	2.63648789635337	0	0	-6.6	17	0.294117647058824	36.5	1.39539571127135	1
YBR005W	2.32837960343874	0	0	-5.8	36	0.416666666666667	37.7	2.25166125806203	1
YBR006W	2.69635638873333	NA	0	NA	NA	NA	NA	1.56909541767992	1
YBR007C	2.8668778143375	NA	-4.6	NA	NA	NA	23.1	1.3043092886289	1
YBR008C	2.73878055848437	4	-2.3	-8.4	219	0.378995433789954	52.6	0.637706639171676	0
YBR011C	2.45788189673399	0	-0.7	-4.2	32	0.40625	29.9	2.7954248622529	1
YBR013C	2.11058971029925	NA	-1.3	NA	NA	NA	NA	1.54691266205568	1
YBR014C	2.30749603791321	NA	-0.8	NA	NA	NA	NA	2.16477456984411	1
YBR015C	2.77597433112937	0	0	-9.4	94	0.361702127659574	26.1	1.78764173662463	1
YBR016W	2.10720996964787	NA	-0.6	NA	NA	NA	26.7	2.59173551455954	1
YBR017C	2.96284268120124	NA	-1.9	NA	NA	NA	29.2	1.20532932878191	1
YBR018C	2.56348108539441	NA	-1	NA	NA	NA	NA	3.85683301383317	1
YBR019C	2.84447717574568	NA	-1.9	NA	NA	NA	NA	3.20321726234574	1
YBR020W	2.72263392253381	NA	-0.4	NA	NA	NA	NA	3.40213277236094	1
YBR021W	2.80140371001736	NA	-4.3	NA	NA	NA	NA	1.04714347142511	1
YBR022W	2.24797326636181	0	-0.5	-4.3	15	0.333333333333333	33.1	1.3078245479337	1
YBR023C	3.06632592536204	NA	-2	NA	NA	NA	21.2	1.83028336369833	1
YBR024W	2.47856649559384	NA	-0.5	NA	NA	NA	19.8	1.72535040000739	1
YBR025C	2.59549622182557	0	0	-4.8	22	0.363636363636364	25.1	2.30480649605639	1
YBR026C	2.57978359661681	0	0	-3.2	4	0.75	26.6	2.45667588822166	1
YBR028C	2.72015930340596	1	-5.5	-8.6	101	0.346534653465347	33.1	1.10865805494663	1
YBR029C	2.65991620006985	0	0	-8.8	81	0.37037037037037	36.8	1.67273426905518	1
YBR030W	2.7419390777292	2	0	-12.7	90	0.366666666666667	36.2	-0.521706182525064	0
YBR033W	2.96331551138611	NA	-0.2	NA	NA	NA	NA	1.88768579183578	1
YBR034C	2.54157924394658	0	0	-4.7	30	0.4	22.9	1.69382135020777	1
YBR035C	2.35793484700045	0	-1.7	-8	28	0.392857142857143	27.2	2.79184708408099	1
YBR036C	2.61278385671974	NA	0	NA	NA	NA	27.5	2.09906947353861	1
YBR037C	2.46982201597816	NA	0	NA	NA	NA	31.9	1.87618180059033	1
YBR038W	2.98362628712453	0	0	-7.2	38	0.394736842105263	30.4	1.02502339149924	1
YBR039W	2.49276038902684	0	-1	-9	88	0.375	26.2	2.86704109708594	1
YBR040W	2.47421626407626	NA	0	NA	NA	NA	NA	1.82755350490376	1
YBR041W	2.82542611776782	0	0	-3.6	54	0.407407407407407	22.9	1.80809679181038	1
YBR042C	2.59879050676312	NA	-3.9	NA	NA	NA	34.2	1.28550784376629	1
YBR043C	2.83821922190763	2	-4	-8.3	150	0.353333333333333	46.2	1.8910570186919	1
YBR044C	2.75739602879302	NA	-1.7	NA	NA	NA	35.8	0.749588883908166	0
YBR045C	2.8055008581584	NA	-4	NA	NA	NA	NA	2.34622789971657	1
YBR046C	2.52374646681156	0	-0.3	-1.6	32	0.40625	24.3	2.46228719294441	1
YBR047W	2.24303804868629	1	-4.3	-7.4	54	0.407407407407407	33.1	2.48420761028892	1
YBR049C	2.90848501887865	0	0	-4.8	150	0.353333333333333	26.2	1.99766516914397	1
YBR050C	2.52891670027765	3	0	-10.1	179	0.385474860335196	38	2.40623922818152	1
YBR052C	2.32221929473392	0	0	-0.3	65	0.4	38.2	2.19513072353971	1
YBR053C	2.55388302664387	0	-1.5	-10.4	13	0.384615384615385	32.9	1.58892545878769	1
YBR054W	2.53655844257153	0	-0.5	-1.5	315	0.393650793650794	29.1	2.30681235399903	1
YBR055C	2.95375969173323	NA	0	NA	NA	NA	28.2	0.987417528520678	1
YBR056W	2.69983772586725	0	0	-2.2	38	0.394736842105263	24.7	1.90051733142786	1
YBR057C	2.56348108539441	NA	-2.6	NA	NA	NA	32.5	2.40569756787781	1
YBR058C	2.8926510338773	0	-2.3	-7.4	23	0.347826086956522	25.5	1.46166391418801	1
YBR058C-A	1.90308998699194	0	-0.3	-3.5	45	0.377777777777778	31	2.61709070381763	1
YBR059C	3.04453976039241	0	-1.2	-9.1	151	0.357615894039735	25.8	1.4065744963896	1
YBR060C	2.79239168949825	NA	-3	NA	NA	NA	35.5	0.715546215901988	0
YBR061C	2.49136169383427	0	0	-2.9	8	0.625	26.1	1.52972724382451	1
YBR062C	2.25527250510331	NA	0	NA	NA	NA	NA	1.9321215939228	1
YBR063C	2.60638136511061	NA	0	NA	NA	NA	NA	2.41516720941413	1
YBR065C	2.56110138364906	0	0	-3.6	32	0.40625	18.3	1.45423908662978	1
YBR066C	2.34242268082221	NA	0	NA	NA	NA	31.1	1.75110909827785	1
YBR067C	2.32221929473392	NA	0	NA	NA	NA	28.1	2.72942987723508	1
YBR068C	2.78461729263288	0	-0.2	-14.4	15	0.333333333333333	31.8	1.85950781939253	1
YBR069C	2.79169064902012	0	0	-11	106	0.330188679245283	30.8	2.52683216426849	1
YBR070C	2.3747483460101	0	-3.6	-13.9	22	0.363636363636364	34.5	1.77501280675301	1
YBR071W	2.32428245529769	0	-1.1	-3.5	73	0.383561643835616	39	2.74469242771839	1
YBR072C-A	1.72427586960079	NA	-0.4	NA	NA	NA	NA	-0.0869946965242759	0
YBR072W	2.33041377334919	0	0	-2.8	75	0.373333333333333	24.3	2.26926333572166	1
YBR073W	2.98136550907854	NA	-3.2	NA	NA	NA	NA	1.06602729771066	1
YBR074W	2.98944981766669	0	0	-8.2	6	0.666666666666667	27.1	1.54739526731179	1
YBR076W	2.54900326202579	NA	-1.5	NA	NA	NA	NA	0.442319307444045	0
YBR077C	2.20951501454263	NA	-2.1	NA	NA	NA	NA	2.35155945903612	1
YBR078W	2.63245729218472	0	-0.1	-3.5	177	0.389830508474576	23.8	2.77856326758737	1
YBR079C	2.98407703390283	0	0	-8.1	26	0.384615384615385	21.6	1.62723644951324	1
YBR080C	2.87966920563205	0	-0.4	-11.3	1	1	25.7	2.24367486127337	1
YBR081C	3.12450422483428	NA	0	NA	NA	NA	23.6	1.22600878322568	1
YBR082C	2.17026171539496	0	0	-1.8	50	0.42	26.8	2.44575968246822	1
YBR083W	2.68663626926229	0	0	-7.8	34	0.382352941176471	36.1	1.40499826638719	1
YBR084W	2.98900461569854	0	0	-22.6	15	0.333333333333333	24.8	0.974508467569907	1
YBR085C-A	1.92941892571429	NA	0	NA	NA	NA	33.8	3.78790876827344	1
YBR085W	2.48713837547719	NA	-3.7	NA	NA	NA	27.3	0.524685960631602	0
YBR086C	2.97589113640179	1	-2.1	-12.3	304	0.388157894736842	22.3	1.36805062251475	1
YBR087W	2.54900326202579	0	0	-8	12	0.416666666666667	31.7	1.2874173474583	1
YBR088C	2.41161970596323	0	0	-1.8	41	0.390243902439024	23.2	2.01007129716689	1
YBR091C	2.03742649794062	0	-0.1	-7.2	42	0.380952380952381	31.2	1.81817824161596	1
YBR094W	2.8767949762007	NA	-0.2	NA	NA	NA	33.2	1.69450411914515	1
YBR095C	2.63346845557959	0	-3.1	-15.8	41	0.390243902439024	29.6	1.41139816066859	1
YBR096W	2.36172783601759	0	0	-4.3	63	0.412698412698413	30.8	1.96922491599691	1
YBR097W	3.16256440652302	NA	-1.1	NA	NA	NA	30.2	0.421024998524861	1
YBR098W	2.8394780473742	0	-1.3	-8.7	13	0.384615384615385	30.9	1.20723159108476	1
YBR101C	2.46239799789896	0	0	-6	73	0.383561643835616	28.8	2.00735108857465	1
YBR102C	2.8767949762007	1	0	-3.9	79	0.367088607594937	31.3	1.3680382104592	1
YBR103W	2.72835378202123	NA	-4.6	NA	NA	NA	12.7	1.17572159371002	1
YBR104W	2.51719589794997	1	-1.5	-6.6	89	0.370786516853933	29.6	1.71013322222457	1
YBR105C	2.55870857053317	0	0	-5.9	24	0.333333333333333	34.8	2.04287723285291	1
YBR106W	2.27415784926368	0	-0.7	-0.8	40	0.4	26.4	2.48716481296138	1
YBR107C	2.38916608436453	NA	-3.5	NA	NA	NA	46.5	1.05428527647632	0
YBR108W	2.97634997900327	NA	0	NA	NA	NA	29.8	1.91885151154676	1
YBR109C	2.16731733474818	NA	0	NA	NA	NA	27.7	2.64621564801782	1
YBR110W	2.65224634100332	NA	-2.8	NA	NA	NA	NA	1.65966401528128	1
YBR111C	2.36361197989214	NA	0	NA	NA	NA	1.9	2.4318308727378	1
YBR111W-A	1.98227123303957	NA	-3.8	NA	NA	NA	NA	1.84724968956322	1
YBR114W	2.89762709129044	0	-1.2	-9.8	79	0.367088607594937	32.7	1.06682016782025	1
YBR115C	3.14363923527454	NA	-2	NA	NA	NA	NA	2.28972818280949	1
YBR117C	2.83314711191279	NA	0	NA	NA	NA	NA	0.116502343904016	0
YBR119W	2.47421626407626	0	0	-3.9	38	0.394736842105263	26.6	1.87727292591545	1
YBR120C	2.20951501454263	NA	-1.5	NA	NA	NA	24.9	1.72929608161987	1
YBR121C	2.82412583391655	0	-1.6	-9.8	165	0.381818181818182	22.3	1.67400236040668	1
YBR122C	2.24797326636181	NA	-3	NA	NA	NA	NA	1.85814154156098	1
YBR123C	2.81224469680037	NA	-1	NA	NA	NA	29.6	1.5632013997411	1
YBR125C	2.59439255037543	0	-3.1	-8.9	189	0.391534391534392	36.2	1.13037144096657	1
YBR126C	2.69460519893357	0	0	-8.1	108	0.324074074074074	31.5	2.30973155407527	1
YBR127C	2.71349054309394	0	-2	-10	65	0.4	24.2	2.39686110937683	1
YBR128C	2.53655844257153	NA	-4.9	NA	NA	NA	30.6	1.38925602698652	1
YBR129C	2.51587384371168	NA	-1.1	NA	NA	NA	32.5	1.59154305379896	1
YBR130C	2.62838893005031	0	-2.9	-12	61	0.409836065573771	28.5	1.70972621807707	1
YBR131W	2.84757265914211	1	0	-8.6	31	0.419354838709677	NA	0.81737399234556	1
YBR132C	2.77524625974024	NA	-0.8	NA	NA	NA	NA	1.94008193127479	1
YBR133C	2.91750550955255	NA	-1	NA	NA	NA	32	1.24981519291828	1
YBR135W	2.17609125905568	0	0	-11.8	105	0.333333333333333	23.8	1.90892993126086	1
YBR136W	3.37438169805088	NA	-1.1	NA	NA	NA	23.3	0.223700693788084	1
YBR137W	2.25285303097989	NA	-0.3	NA	NA	NA	NA	2.10598759884326	1
YBR138C	2.71933128698373	NA	-1.6	NA	NA	NA	NA	2.14367467091749	1
YBR139W	2.70586371228392	NA	0	NA	NA	NA	14.7	2.35981139717183	1
YBR140C	3.49023948524629	NA	0	NA	NA	NA	NA	0.982787465452031	1
YBR141C	2.52762990087134	0	-2	-7.5	15	0.333333333333333	32.7	0.798500812711937	0
YBR142W	2.88817949391832	0	0	-9.4	48	0.395833333333333	24	0.803069201014182	1
YBR143C	2.64048143697042	0	-0.6	-2.8	37	0.405405405405405	23.5	1.995819681873	1
YBR145W	2.54530711646582	0	0	-1.5	42	0.380952380952381	36.7	1.37241966509136	1
YBR146W	2.44404479591808	0	-4.4	-13	44	0.363636363636364	28.5	1.75208217602212	1
YBR147W	2.47129171105894	NA	-1.5	NA	NA	NA	47.6	2.37018971979592	1
YBR148W	2.78461729263288	NA	0	NA	NA	NA	NA	3.02451953670401	1
YBR149W	2.53655844257153	0	-4.6	-6	70	0.385714285714286	26.8	2.54272666197788	1
YBR151W	2.4996870826184	0	-5.4	-9.3	147	0.360544217687075	26.1	2.02077247044497	1
YBR152W	2.46389298898591	NA	-1.3	NA	NA	NA	NA	1.48279373660856	1
YBR153W	2.38738982633873	NA	0	NA	NA	NA	NA	1.38133752168516	1
YBR154C	2.33243845991561	0	-0.2	-6.8	92	0.358695652173913	30.3	1.54345512937972	1
YBR155W	2.5854607295085	NA	-1.3	NA	NA	NA	NA	1.61306238543244	1
YBR156C	2.84385542262316	0	-3.2	-11.7	38	0.394736842105263	29.6	1.65243520341739	1
